neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms,minimum_nights,maximum_nights,total_reviews_historicas,total_clicks_acumulados,price
san diego,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.044522437723423,0,4.867534450455582
triana este,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.7376696182833684,0,4.653960350157523
"encarnación, regina",0,0.20723986419078036,0.534880343467645,-1.3571437913508724,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,4.127134385045092,0,4.663439094112067
universidad,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,0.6931471805599453,0,4.762173934797756
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.3862943611198906,0,5.886104031450156
cruz de humilladero,0,0.20723986419078036,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.791759469228055,0,4.060443010546419
feria,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,0.2880454242334622,-0.2417372188929115,0.5773199959276204,6.6039438246004725,0,4.248495242049359
universidad,0,0.20723986419078036,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,4.727387818712341,0,5.236441962829949
embajadores,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-1.0995799484166866,4.804021044733257,0,4.90527477843843
bailen-miraflores,0,0.20723986419078036,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.5553480614894135,0,4.143134726391533
justicia,0,0.20723986419078036,0.534880343467645,-0.7425711525133675,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,2.5649493574615367,0,5.308267697401205
bailen-miraflores,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,0.5773199959276204,6.436150368369428,0,4.276666119016055
hispanoamérica,0,0.20723986419078036,-0.48125855188022465,0.4865741251616424,0.2880454242334622,-0.1819724833996005,-0.49889937133812884,4.709530201312334,0,5.147494476813453
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.833213344056216,0,4.543294782270004
arenal,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.3862943611198906,0,5.123963979403259
costillares,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.828641396489095,0,4.343805421853684
santa catalina,0,0.20723986419078036,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.924255797414532,0,4.564348191467836
pueblo nuevo,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.791759469228055,0,4.454347296253507
cuatro caminos,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.791759469228055,0,5.278114659230517
centro,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.0943445622221,0,4.477336814478207
santa cruz,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,5.857933154483459,0,3.912023005428146
sol,2,0.20723986419078036,-1.4973974472280942,0.4865741251616424,0.2880454242334622,-0.2417372188929115,-0.3362150483793528,2.9444389791664403,0,4.700480365792417
universidad,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,5.627621113690637,0,5.198497031265826
recoletos,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.871201010907891,0,5.10594547390058
justicia,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.087596335232384,0,5.429345628954441
arenal,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-1.1746650205515063,2.6390573296152584,0,5.886104031450156
centro,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0026782769196674904,0.5022349237928008,1.791759469228055,0,4.219507705176107
castillejos,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,1.4914401104131076,-0.42381429920330915,0.6931471805599453,0,4.7535901911063645
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.0624430124129785,1.5659401123694134,4.3694478524670215,0,4.31748811353631
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,-0.724154587742588,5.1647859739235145,0,5.181783550292085
castellana,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,1.4914401104131076,1.5659401123694134,1.0986122886681098,0,4.948759890378168
cortes,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.204006687076795,0,4.941642422609304
san julián,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-1.212207556618916,5.365976015021851,0,5.075173815233827
fuente del berro,0,0.20723986419078036,-0.48125855188022465,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.70805020110221,0,4.7535901911063645
feria,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,5.713732805509369,0,4.941642422609304
este,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-1.914889894076413,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,5.117993812416755
centro,0,0.20723986419078036,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.791759469228055,0,4.624972813284271
triana casco antiguo,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,3.912023005428146
arenal,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,2.5649493574615367,0,5.308267697401205
castilla,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,0.057086458573643514,-0.3362150483793528,2.1972245773362196,0,4.727387818712341
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.3862943611198906,0,4.634728988229636
universidad,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,4.634728988229636,0,5.220355825078324
justicia,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,0.0,0,5.19295685089021
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,1.9459101490553132,0,4.276666119016055
carretera de cadiz,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,2.8903717578961645,0,4.394449154672439
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.060443010546419,0,4.919980925828125
san vicente,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,0.2880454242334622,-0.2417372188929115,1.5659401123694134,3.4657359027997265,0,5.438079308923196
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.12220774790628951,-1.0244948762818669,5.209486152841421,0,5.204006687076795
berruguete,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.9318256327243257,0,4.564348191467836
santa catalina,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,1.3862943611198906,0,4.919980925828125
pinar del rey,0,0.20723986419078036,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,-0.42381429920330915,0.0,0,4.61512051684126
centro,0,0.20723986419078036,-1.4973974472280942,-0.7425711525133675,0.2880454242334622,-0.3015019543862225,-0.3362150483793528,0.0,0,4.77912349311153
cuatro caminos,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,4.955827057601261
santa clara,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.0244948762818669,0.6931471805599453,0,4.955827057601261
arenal,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.0986122886681098,0,5.214935757608986
comillas,0,0.20723986419078036,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.700480365792417,0,4.454347296253507
comillas,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.9444389791664403,0,4.804021044733257
legazpi,0,0.20723986419078036,-0.48125855188022465,-1.3571437913508724,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.110873864173311,0,4.219507705176107
opañel,0,0.20723986419078036,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.6094379124341003,0,4.430816798843313
aluche,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,4.820281565605037
san gil,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.886104031450156,0,3.970291913552122
triana este,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,1.791759469228055,0,4.574710978503383
feria,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,-1.0995799484166866,3.044522437723423,0,4.867534450455582
los remedios,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.5553480614894135,0,4.127134385045092
san bartolomé,2,0.20723986419078036,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.70805020110221,0,5.568344503761097
gaztambide,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,5.0238805208462765
san josé obrero,2,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-1.1746650205515063,6.045005314036012,0,4.553876891600541
embajadores,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.3015019543862225,-0.3362150483793528,4.718498871295094,0,4.787491742782046
universidad,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,5.455321115357702
palacio,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.3978952727983707,0,4.919980925828125
san lorenzo,0,0.20723986419078036,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-1.0995799484166866,4.430816798843313,0,4.605170185988092
san bernardo,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,3.258096538021482,0,4.74493212836325
museo,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.902633333401366,0,4.5217885770490405
lucero,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,1.791759469228055,0,4.30406509320417
centro,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.4339872044851463,0,4.634728988229636
embajadores,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,4.8283137373023015
carretera de cadiz,0,0.20723986419078036,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,6.218600119691729,0,4.61512051684126
san vicente,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,3.5263605246161616,0,4.605170185988092
centro,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,4.859812404361672
trafalgar,0,0.20723986419078036,0.534880343467645,0.4865741251616424,1.0223571970034204,1.4316753749197966,-0.3362150483793528,0.0,0,5.560681631015528
san diego,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,0.17661592956026553,-0.3362150483793528,1.3862943611198906,0,4.584967478670572
centro,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.713572066704308,0,4.727387818712341
san bernardo,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.454347296253507,0,4.955827057601261
cortes,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.181783550292085
embajadores,0,0.20723986419078036,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.9512437185814275,0,5.043425116919247
cortes,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,5.1298987149230735
carretera de cadiz,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,-1.1246083057949599,2.302585092994046,0,4.770684624465665
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.1819724833996005,-1.149636663173233,3.7612001156935624,0,4.990432586778736
moscardó,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.14166355650266,0,4.74493212836325
la calzada,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,-1.1746650205515063,5.231108616854587,0,4.955827057601261
universidad,0,0.20723986419078036,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.6375861597263857,0,4.61512051684126
este,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-1.179670692027161,1.3862943611198906,0,4.718498871295094
palacio,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.0624430124129785,-1.1746650205515063,2.6390573296152584,0,4.9344739331306915
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,1.5659401123694134,2.9444389791664403,0,5.402677381872279
san vicente,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-1.1746650205515063,4.77912349311153,0,4.127134385045092
centro,0,0.20723986419078036,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.4657359027997265,0,4.532599493153256
alfalfa,0,0.20723986419078036,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.143134726391533,0,5.049856007249537
cortes,0,0.20723986419078036,0.534880343467645,0.4865741251616424,-0.4462663485364962,1.5512048459064187,-0.5489560860946753,4.672828834461906,0,4.574710978503383
